Cage,Rack,Label,Physical IP,Management IP,IPv6(Global Unicast),Server Type,OS,ZService,Component,Group,BIOS Version,BMC Version,Serial Number,Vendor,Server Model,Installation Date,Motherboard Model,IPMI Version,Redfish Version,Kernel Version,MAC Address,RAM (GB),Memory Encryption,Drive Type,Disk Encryption,CPU Model,CPU(s),Physical CPU,CPU Cores,CPU Architecture,Disk Count,Total Disk Size,Role,Power Consumed (W),Server Age,PO Number,VLAN
CT1E,CT1E-307,CT1E-307-GTA10-N1,10.164.119.241,10.169.23.142,-,KVM,Debian 13.5,-,-,-,3.0.V1,b.03,2O020620326-NODEA,Supermicro,AS -2115GT-HNTR,22-04-2026,H13SST-G,2.0,1.21.0,6.12.90,90:5a:08:a4:17:48,512,None,NVMe,HW Encryption Supported,AMD EPYC 9334 32-Core Processor,64,1,32,x86_64,6,30.6 TB,-,174,0,ZOHO CHN-SIFY/25-26/0072,CT1E-NON-SAS COMPUTE
CT1E,CT1E-307,CT1E-307-GTA10-N2,10.164.119.126,10.169.23.140,-,PHYSICAL_SERVER,Debian 13.4,CWS,Kubernetes-Master,jenkins-agent,3.0.V1,b.03,2O020620326-NODEB,Supermicro,AS -2115GT-HNTR,22-04-2026,H13SST-G,2.0,1.21.0,6.12.74,90:5a:08:a4:15:3e,128,None,NVMe,HW Encryption Supported,AMD EPYC 9334 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,111,0,ZOHO CHN-SIFY/25-26/0072,CT1E-NON-SAS COMPUTE
CT1E,CT1E-307,CT1E-307-GTA10-N3,10.164.118.82,10.169.23.143,-,KVM,Debian 13.5,-,-,-,3.0.V1,b.03,2O020620326-NODEC,Supermicro,AS -2115GT-HNTR,22-04-2026,H13SST-G,2.0,1.21.0,6.12.90,90:5a:08:a4:15:f8,512,None,NVMe,HW Encryption Supported,AMD EPYC 9334 32-Core Processor,64,1,32,x86_64,6,30.6 TB,-,187,0,ZOHO CHN-SIFY/25-26/0072,CT1E-NON-SAS COMPUTE
CT1E,CT1E-307,CT1E-307-GTA10-N4,10.164.118.204,10.169.23.141,-,KVM,Debian 13.5,-,-,-,3.0.V1,b.03,2O020620326-NODED,Supermicro,AS -2115GT-HNTR,22-04-2026,H13SST-G,2.0,1.21.0,6.12.90,90:5a:08:a4:15:10,512,None,NVMe,HW Encryption Supported,AMD EPYC 9334 32-Core Processor,64,1,32,x86_64,6,30.6 TB,-,187,0,ZOHO CHN-SIFY/25-26/0072,CT1E-NON-SAS COMPUTE
CT1E,CT1E-309,CT1E-309-D1R13,10.164.83.123,10.169.21.70,-,PHYSICAL_SERVER,Debian 12.9,PatchManagerPlusCloud,Postgres,premium16,1.7.7,1.30,GL8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.1.123,6c:83:75:d7:4e:20,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,Sec Slave,150,0,ZOHOCHN-SIFY/25-26/0168,CT1E-COMMON DB-2
CT1E,CT1E-309,CT1E-309-D1R14,10.164.83.129,10.169.21.69,-,PHYSICAL_SERVER,Debian 13.5,PatchManagerPlusCloud,Postgres,premium16,1.7.7,1.30,1M8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d6:61:70,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,Slave,149,0,ZOHOCHN-SIFY/25-26/0168,CT1E-COMMON DB-2
CT1E,CT1E-309,CT1E-309-D1R15,10.164.182.204,10.169.21.232,-,PHYSICAL_SERVER,Debian 12.9,Catalyst,Sparkler-Worker,Worker-Internal,1.7.7,1.30,HL8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.1.123,6c:83:75:d6:79:50,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,156,0,ZOHOCHN-SIFY/25-26/0168,CT1E-CRM-QA-AUTOMATION
CT1E,CT1E-309,CT1E-309-D1R16,10.164.182.208,10.169.21.68,-,PHYSICAL_SERVER,Debian 12.9,Catalyst,Sparkler-Worker,Worker-Internal,1.7.7,1.30,CL8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.1.123,6c:83:75:d6:48:20,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,148,0,ZOHOCHN-SIFY/25-26/0168,CT1E-CRM-QA-AUTOMATION
CT1E,CT1E-309,CT1E-309-D1R17,10.164.41.79,10.169.21.67,-,KVM,Debian 13.5,-,-,-,1.7.7,1.30,FL8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d5:cc:80,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,151,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-309,CT1E-309-D1R18,10.164.41.190,10.169.21.66,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,7M8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d6:e2:50,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,148,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-309,CT1E-309-D1R19,10.164.41.86,10.169.21.65,-,KVM,Debian 13.5,-,-,-,1.7.7,1.30,BM8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d6:45:60,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,148,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-309,CT1E-309-D1R20,10.164.41.219,10.169.21.64,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,8M8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d5:a2:40,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,146,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-309,CT1E-309-D1R21,10.164.41.150,10.169.21.63,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,4M8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d6:44:50,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,150,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-309,CT1E-309-D1R22,10.164.41.236,10.169.21.62,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,6M8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d6:de:20,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,147,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-309,CT1E-309-D1R23,10.164.42.233,10.169.21.61,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,5R8HBK4,Dell Inc.,PowerEdge R6715,11-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d6:93:30,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,149,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-309,CT1E-309-D1R24,10.164.41.238,10.169.21.58,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,BR8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d6:63:40,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,150,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-309,CT1E-309-D1R25,10.164.41.152,10.169.21.57,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,JR8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d6:d1:50,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,148,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-309,CT1E-309-D1R26,10.164.41.243,10.169.21.52,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,3S8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d6:9d:00,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,150,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-309,CT1E-309-D1R27,10.164.41.158,10.169.21.49,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,6R8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d5:97:30,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,148,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-309,CT1E-309-D1R28,10.164.41.249,10.169.21.47,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,9R8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d7:22:40,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,151,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-309,CT1E-309-D1R29,10.164.41.164,10.169.21.45,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,8R8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d6:fb:f0,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,147,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-309,CT1E-309-D1R30,10.164.41.246,10.169.21.42,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,4R8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d5:db:b0,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,147,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-309,CT1E-309-D1R31,10.164.41.170,10.169.21.38,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,CR8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d5:fa:f0,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,149,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-309,CT1E-309-D1R32,10.164.41.254,10.169.21.36,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,DR8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d6:ca:a0,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,149,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-309,CT1E-309-GTA08-N1,10.164.43.126,10.169.23.214,-,KVM,Debian 13.4,-,-,-,3.0.V1,b.03,2O020570326-NODEA,Supermicro,AS -2115GT-HNTR,13-05-2026,H13SST-G,2.0,1.21.0,6.12.74,90:5a:08:a4:0e:c2,512,None,NVMe,HW Encryption Supported,AMD EPYC 9334 32-Core Processor,64,1,32,x86_64,4,15.2 TB,-,192,0,ZOHO CHN-SIFY/25-26/0072,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-309,CT1E-309-GTA08-N2,10.164.43.70,10.169.21.2,-,KVM,Debian 13.5,-,-,-,3.0.V1,b.03,2O020570326-NODEB,Supermicro,AS -2115GT-HNTR,14-05-2026,H13SST-G,2.0,1.21.0,6.12.90,90:5a:08:a4:15:6e,512,None,NVMe,HW Encryption Supported,AMD EPYC 9334 32-Core Processor,64,1,32,x86_64,6,30.6 TB,-,154,0,ZOHO CHN-SIFY/25-26/0072,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-309,CT1E-309-GTA08-N3,10.164.43.78,10.169.21.8,-,KVM,Debian 13.5,-,-,-,3.0.V1,b.03,2O020570326-NODEC,Supermicro,AS -2115GT-HNTR,14-05-2026,H13SST-G,2.0,1.21.0,6.12.90,90:5a:08:a4:15:68,512,None,NVMe,HW Encryption Supported,AMD EPYC 9334 32-Core Processor,64,1,32,x86_64,6,30.6 TB,-,149,0,ZOHO CHN-SIFY/25-26/0072,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-309,CT1E-309-GTA08-N4,10.164.43.90,10.169.21.6,-,KVM,Debian 13.5,-,-,-,3.0.V1,b.03,2O020570326-NODED,Supermicro,AS -2115GT-HNTR,14-05-2026,H13SST-G,2.0,1.21.0,6.12.90,90:5a:08:a4:15:38,512,None,NVMe,HW Encryption Supported,AMD EPYC 9334 32-Core Processor,64,1,32,x86_64,6,30.6 TB,-,148,0,ZOHO CHN-SIFY/25-26/0072,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-309,CT1E-309-GTA10-N1,10.164.119.130,10.169.23.132,-,PHYSICAL_SERVER,Debian 13.4,CWS,Kubernetes-Master,jenkins-agent,3.0.V1,b.03,2O020610326-NODEA,Supermicro,AS -2115GT-HNTR,22-04-2026,H13SST-G,2.0,1.21.0,6.12.74,90:5a:08:a4:15:e6,128,None,NVMe,HW Encryption Supported,AMD EPYC 9334 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,100,0,ZOHO CHN-SIFY/25-26/0072,CT1E-NON-SAS COMPUTE
CT1E,CT1E-309,CT1E-309-GTA10-N2,10.164.119.16,10.169.23.139,-,KVM,Debian 13.5,-,-,-,3.0.V1,b.03,2O020610326-NODEB,Supermicro,AS -2115GT-HNTR,22-04-2026,H13SST-G,2.0,1.21.0,6.12.90,90:5a:08:a4:14:74,512,None,NVMe,HW Encryption Supported,AMD EPYC 9334 32-Core Processor,64,1,32,x86_64,6,30.6 TB,-,258,0,ZOHO CHN-SIFY/25-26/0072,CT1E-NON-SAS COMPUTE
CT1E,CT1E-309,CT1E-309-GTA10-N3,10.164.119.251,10.169.23.131,-,KVM,Debian 13.5,-,-,-,3.0.V1,b.03,2O020610326-NODEC,Supermicro,AS -2115GT-HNTR,22-04-2026,H13SST-G,2.0,1.21.0,6.12.90,90:5a:08:a4:16:cc,512,None,NVMe,HW Encryption Supported,AMD EPYC 9334 32-Core Processor,64,1,32,x86_64,6,30.6 TB,-,163,0,ZOHO CHN-SIFY/25-26/0072,CT1E-NON-SAS COMPUTE
CT1E,CT1E-309,CT1E-309-GTA10-N4,10.164.42.116,10.169.23.137,-,PHYSICAL_SERVER,Debian 13.4,-,-,-,3.0.V1,b.03,2O020610326-NODED,Supermicro,AS -2115GT-HNTR,22-04-2026,H13SST-G,2.0,1.21.0,6.12.74,90:5a:08:a4:16:f6,128,None,NVMe,HW Encryption Supported,AMD EPYC 9334 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,101,0,ZOHO CHN-SIFY/25-26/0072,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-310,CT1E-310-D1R13,10.164.41.178,10.169.21.106,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,JQ8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d7:33:00,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,147,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-310,CT1E-310-D1R14,10.164.41.1,10.169.21.102,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,HQ8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d6:49:80,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,151,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-310,CT1E-310-D1R15,10.164.41.183,10.169.21.100,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,CQ8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d6:a9:20,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,152,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-310,CT1E-310-D1R16,10.164.41.7,10.169.21.99,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,2R8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d5:ec:70,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,149,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-310,CT1E-310-D1R17,10.164.41.186,10.169.21.95,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,3R8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d5:8f:90,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,151,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-310,CT1E-310-D1R18,10.164.41.11,10.169.21.93,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,5Q8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:f2:73:30,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,147,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-310,CT1E-310-D1R19,10.164.41.193,10.169.21.87,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,BQ8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:f2:05:d0,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,153,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-310,CT1E-310-D1R20,10.164.41.16,10.169.21.88,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,7R8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:f0:d0:30,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,152,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-310,CT1E-310-D1R21,10.164.41.197,10.169.21.85,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,1S8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:f2:0d:70,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,147,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-310,CT1E-310-D1R22,10.164.41.17,10.169.21.81,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,6Q8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:f1:45:a0,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,150,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-310,CT1E-310-D1R23,10.164.41.205,10.169.21.80,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,DQ8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d6:89:90,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,152,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-310,CT1E-310-D1R24,10.164.41.56,10.169.21.79,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,1R8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d6:64:90,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,150,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-310,CT1E-310-D1R25,10.164.41.206,10.169.21.78,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,GR8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d5:ec:90,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,149,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-310,CT1E-310-D1R26,10.164.41.63,10.169.21.76,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,2S8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d6:65:10,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,150,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-310,CT1E-310-D1R27,10.164.41.212,10.169.21.77,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,GQ8HBK4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d6:39:70,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,148,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-310,CT1E-310-D1R28,10.164.41.67,10.169.21.75,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,C5LN9K4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d6:3d:30,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,145,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-310,CT1E-310-D1R29,10.164.41.218,10.169.21.73,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,F6LN9K4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d6:3d:10,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,148,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-310,CT1E-310-D1R30,10.164.41.72,10.169.21.74,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,76LN9K4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d6:3d:40,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,147,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-310,CT1E-310-D1R31,10.164.41.221,10.169.21.72,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,56LN9K4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d6:5c:10,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,145,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-310,CT1E-310-D1R32,10.164.41.90,10.169.21.71,-,PHYSICAL_SERVER,Debian 13.5,-,-,-,1.7.7,1.30,J5LN9K4,Dell Inc.,PowerEdge R6715,24-06-2026,0KRFPXA08,2.0,1.22.1,6.12.90,6c:83:75:d6:4f:90,128,None,NVMe,HW Encryption Supported,AMD EPYC 9335 32-Core Processor,64,1,32,x86_64,1,3.8 TB,-,147,0,ZOHOCHN-SIFY/25-26/0168,CT1E-VIRTUALIZATION-HOST
CT1E,CT1E-310,CT1E-310-GTA08-N1,10.164.42.157,10.169.23.241,-,KVM,Debian 13.4,-,-,-,3.0.V1,b.03,2O020700326-NODEA,Supermicro,AS -2115GT-HNTR,13-05-2026,H13SST-G,2.0,1.21.0,6.12.74,90:5a:08:a3:4d:42,512,None,NVMe,HW Encryption Supported,AMD EPYC 9334 32-Core Processor,64,1,32,x86_64,4,15.2 TB,-,167,0,ZOHO CHN-SIFY/25-26/0072,CT1E-VIRTUALIZATION-HOST
